Seperator Type,Three-Fold Run,TP,FP,FN,TN,Accuracy,Sensitivity,Specificity,Precision,Miss Rate,False discovery rate,False omission rate,ROC_AUC,PR Logistic,Included Muts
Pval<0.005:Uterine,0,6,0,6,11,0.7391304347826086,0.5,1.0,1.0,0.5,0.0,0.35294117647058826,0.75,0.8804347826086957,22
Pval<0.005:Colrec,0,28,16,82,234,0.7277777777777777,0.2545454545454545,0.936,0.6363636363636364,0.7454545454545455,0.36363636363636365,0.25949367088607594,0.5890727272727273,0.4981288945857925,22
Pval<0.005:Uterine,1,4,0,4,15,0.8260869565217391,0.5,1.0,1.0,0.5,0.0,0.21052631578947367,0.75,0.8369565217391304,22
Pval<0.005:Colrec,1,28,16,82,234,0.7277777777777777,0.2545454545454545,0.936,0.6363636363636364,0.7454545454545455,0.36363636363636365,0.25949367088607594,0.5892545454545455,0.4992793210985227,22
Pval<0.005:Uterine,2,3,0,7,13,0.6956521739130435,0.3,1.0,1.0,0.7,0.0,0.35,0.7,0.8304347826086956,22
Pval<0.005:Colrec,2,28,16,82,234,0.7277777777777777,0.2545454545454545,0.936,0.6363636363636364,0.7454545454545455,0.36363636363636365,0.25949367088607594,0.5890727272727273,0.49935877073899115,22
Pval<0.005:Uterine,3,4,0,6,13,0.7391304347826086,0.4,1.0,1.0,0.6,0.0,0.3157894736842105,0.7,0.8304347826086956,22
Pval<0.005:Colrec,3,28,16,82,234,0.7277777777777777,0.2545454545454545,0.936,0.6363636363636364,0.7454545454545455,0.36363636363636365,0.25949367088607594,0.5901272727272728,0.5021392147260147,22
Pval<0.005:Uterine,4,8,1,5,9,0.7391304347826086,0.6153846153846154,0.9,0.8888888888888888,0.38461538461538464,0.1111111111111111,0.35714285714285715,0.7423076923076923,0.8323220258002866,22
Pval<0.005:Colrec,4,28,16,82,234,0.7277777777777777,0.2545454545454545,0.936,0.6363636363636364,0.7454545454545455,0.36363636363636365,0.25949367088607594,0.5893272727272728,0.5010758766798505,22
Pval<0.005:Uterine,5,6,0,5,12,0.782608695652174,0.5454545454545454,1.0,1.0,0.45454545454545453,0.0,0.29411764705882354,0.8181818181818181,0.9051383399209486,22
Pval<0.005:Colrec,5,28,16,82,234,0.7277777777777777,0.2545454545454545,0.936,0.6363636363636364,0.7454545454545455,0.36363636363636365,0.25949367088607594,0.5891818181818183,0.4981276236594866,22
Pval<0.005:Uterine,6,6,0,6,11,0.7391304347826086,0.5,1.0,1.0,0.5,0.0,0.35294117647058826,0.75,0.8804347826086957,22
Pval<0.005:Colrec,6,28,16,82,234,0.7277777777777777,0.2545454545454545,0.936,0.6363636363636364,0.7454545454545455,0.36363636363636365,0.25949367088607594,0.5894727272727274,0.5020425592383733,22
Pval<0.005:Uterine,7,6,0,4,13,0.8260869565217391,0.6,1.0,1.0,0.4,0.0,0.23529411764705882,0.8,0.8869565217391303,22
Pval<0.005:Colrec,7,28,15,82,235,0.7305555555555555,0.2545454545454545,0.94,0.6511627906976745,0.7454545454545455,0.3488372093023256,0.2586750788643533,0.5892545454545455,0.4998333252922905,22
Pval<0.005:Uterine,8,6,1,6,10,0.6956521739130435,0.5,0.9090909090909091,0.8571428571428571,0.5,0.14285714285714285,0.375,0.7196969696969697,0.8162353347135957,22
Pval<0.005:Colrec,8,28,16,82,234,0.7277777777777777,0.2545454545454545,0.936,0.6363636363636364,0.7454545454545455,0.36363636363636365,0.25949367088607594,0.5890545454545455,0.4980026720761258,22
