Mutation,Gini0,Gini1,Gini2,Gini3,Gini4,Gini5,Gini6,Gini7,Gini8,Gini9,Gini10,Gini_AVG
DIAPH1,0.0017403616241037,0.0006075178439251,0.0015555072913268,0.0004223957211216,0.001680754020347,0.001245290651212,0.000453977478035,0.0007987624972916,0.0006954550322224,0.0021916086471884,0.0,0.0011391630806773597
PAX6,0.0012832787203449,0.0008638547754447,0.0007289225911382,0.0012635547850989,0.0013894372847137,0.0012171967382519,0.000809503489336,0.0018991084394825,0.0003883461880781,0.0003340153004594,0.0011093824967995,0.00112866008091478
RYBP,0.0009257567118285,0.0018498433004815,0.0008240009331368,0.0,0.0017907423736264,0.0,0.001369929929511,0.000732989633725,0.003103514729653,0.0001192482468785,0.0005538631751925,0.0011269889034033198
COL7A1,0.0018429486151605,0.0012341289704577,0.0021125402372377,0.0004745605652436,0.0012178759239667,0.0003168491723944,0.0007270083618056,0.000699466730937,0.000302039164238,0.0002099438761598,0.0020901055009514,0.00112274671185524
IQSEC2,0.0011432587545319,0.0004667827120346,0.0003175308219051,0.0004164320502706,0.0031776650776003,0.0027966550243401,0.0004361408065582,0.0005429351096728,0.00042836304437,0.0001281082220967,0.0013091809613446,0.00111630525847249
HMBOX1,0.0,0.0014220552846667,0.0018225629173441,0.0014239067734224,0.0014825928269312,0.0,0.0016945889488088,0.0005478044022057,0.0003105426116877,0.0003421105423121,0.0020435884761766,0.00110897527835553
TCERG1,0.0001674473945931,0.0009776522825332,0.0012985818592337,0.0015832182992585,0.0008805522873662,0.0001226180485194,0.0006740430982349,0.0,0.0011314050050525,0.0004892539059951,0.0037369723239232,0.00110617445047098
MYO10,0.002772202033674,0.0011040360149849,0.0001450311930358,0.0,0.001653621382073,0.0015097627985159,0.0002796406058403,0.0007219791131749,0.0010614646652808,0.0006402806767106,0.0011105626718845,0.0010998581155174702
LARP4B,0.0009406743121393,0.0010804328312316,0.0007113619249461,0.0018835811663186,0.0004538698206661,0.0017459279233832,0.0006561814010783,0.0012700409914491,0.0006932079392642,0.0008200778355879,0.000600130222188,0.00108554863682524
TCF20,0.0019587353398195,0.0012750810313199,0.0008012220448545,0.000438653057095,0.0014187211645941,0.0014522375222848,0.0003522140285081,0.0016233959070757,0.0004813038940319,0.0004570150174122,0.0004332844683424,0.00106918634753381
