Seperator Type,Three-Fold Run,TP,FP,FN,TN,Accuracy,Sensitivity,Specificity,Precision,Miss Rate,False discovery rate,False omission rate,ROC_AUC,PR Logistic,Included Muts
Chi>15.36:Colrec,2,27,16,83,234,0.725,0.24545454545454545,0.936,0.627906976744186,0.7545454545454545,0.37209302325581395,0.2618296529968454,0.5869454545454545,0.5062212023718202,25
Chi>15.36:Uterine,3,4,3,3,13,0.7391304347826086,0.5714285714285714,0.8125,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.1875,0.7455357142857143,0.7620593692022263,25
Chi>15.36:Colrec,3,26,19,84,231,0.7138888888888889,0.23636363636363636,0.924,0.5777777777777777,0.7636363636363637,0.4222222222222222,0.26666666666666666,0.5817272727272729,0.49041192398625333,25
Chi>15.36:Uterine,4,5,0,4,14,0.8260869565217391,0.5555555555555556,1.0,1.0,0.4444444444444444,0.0,0.2222222222222222,0.8333333333333333,0.9047619047619049,25
Chi>15.36:Colrec,4,26,17,84,233,0.7194444444444444,0.23636363636363636,0.932,0.6046511627906976,0.7636363636363637,0.3953488372093023,0.26498422712933756,0.597,0.49449341397478,25
Chi>15.36:Uterine,5,9,1,4,9,0.782608695652174,0.6923076923076923,0.9,0.9,0.3076923076923077,0.1,0.3076923076923077,0.8115384615384615,0.8565230663056749,25
Chi>15.36:Colrec,5,27,19,83,231,0.7166666666666667,0.24545454545454545,0.924,0.5869565217391305,0.7545454545454545,0.41304347826086957,0.2643312101910828,0.5735272727272729,0.5058762639368937,25
Chi>15.36:Uterine,6,5,1,2,15,0.8695652173913043,0.7142857142857143,0.9375,0.8333333333333334,0.2857142857142857,0.16666666666666666,0.11764705882352941,0.8973214285714286,0.8596643005028097,25
Chi>15.36:Colrec,6,27,16,83,234,0.725,0.24545454545454545,0.936,0.627906976744186,0.7545454545454545,0.37209302325581395,0.2618296529968454,0.6012363636363636,0.5021274815490353,25
Chi>15.36:Uterine,7,7,0,4,12,0.8260869565217391,0.6363636363636364,1.0,1.0,0.36363636363636365,0.0,0.25,0.8181818181818181,0.9288537549407115,25
Chi>15.36:Colrec,7,22,13,88,237,0.7194444444444444,0.2,0.948,0.6285714285714286,0.8,0.37142857142857144,0.27076923076923076,0.5722,0.4901490631949477,25
Chi>15.36:Uterine,8,4,1,0,18,0.9565217391304348,1.0,0.9473684210526315,0.8,0.0,0.2,0.0,0.9605263157894738,0.7666666666666666,25
Chi>15.36:Colrec,8,26,18,84,232,0.7166666666666667,0.23636363636363636,0.928,0.5909090909090909,0.7636363636363637,0.4090909090909091,0.26582278481012656,0.5750545454545454,0.5023288419584467,25
Chi>15.36:Uterine,9,10,0,3,10,0.8695652173913043,0.7692307692307693,1.0,1.0,0.23076923076923078,0.0,0.23076923076923078,0.9230769230769231,0.9842657342657339,25
Chi>15.36:Colrec,9,25,18,85,232,0.7138888888888889,0.22727272727272727,0.928,0.5813953488372093,0.7727272727272727,0.4186046511627907,0.26813880126182965,0.5869454545454545,0.4994905407226084,25
Chi>15.36:Uterine,10,3,0,3,17,0.8695652173913043,0.5,1.0,1.0,0.5,0.0,0.15,0.7941176470588236,0.825,25
Chi>15.36:Colrec,10,26,19,84,231,0.7138888888888889,0.23636363636363636,0.924,0.5777777777777777,0.7636363636363637,0.4222222222222222,0.26666666666666666,0.581509090909091,0.4930347981416146,25
TP-2FP>2:Uterine,0,1,0,11,11,0.5217391304347826,0.08333333333333333,1.0,1.0,0.9166666666666666,0.0,0.5,0.5416666666666666,0.960144927536232,231
TP-2FP>2:Colrec,0,5,4,105,246,0.6972222222222222,0.045454545454545456,0.984,0.5555555555555556,0.9545454545454546,0.4444444444444444,0.29914529914529914,0.49605454545454547,0.4517557366595739,231
TP-2FP>2:Uterine,1,1,1,7,14,0.6521739130434783,0.125,0.9333333333333333,0.5,0.875,0.5,0.3333333333333333,0.8791666666666667,1.0,231
TP-2FP>2:Colrec,1,8,9,102,241,0.6916666666666667,0.07272727272727272,0.964,0.47058823529411764,0.9272727272727272,0.5294117647058824,0.29737609329446063,0.5590545454545456,0.4542851255037495,231
TP-2FP>2:Uterine,2,0,0,12,11,0.4782608695652174,0.0,1.0,-1.0,1.0,-1.0,0.5217391304347826,0.75,0.9402173913043479,231
TP-2FP>2:Colrec,2,7,6,103,244,0.6972222222222222,0.06363636363636363,0.976,0.5384615384615384,0.9363636363636364,0.46153846153846156,0.2968299711815562,0.5616363636363636,0.4553375688962186,231
TP-2FP>2:Uterine,3,0,0,10,13,0.5652173913043478,0.0,1.0,-1.0,1.0,-1.0,0.43478260869565216,0.5,0.858695652173913,231
